ID,target
5797,98
5798,46
5799,20
5800,83
5801,50
5802,38
5803,30
5804,93
5805,55
5806,41
5807,0
5808,98
5809,92
5810,9
5811,16
5812,87
5813,13
5814,12
5815,49
5816,23
5817,81
5818,58
5819,42
5820,51
5821,65
5822,52
5823,92
5824,7
5825,94
5826,80
5827,56
5828,37
5829,50
5830,44
5831,31
5832,38
5833,88
5834,58
5835,24
5836,28
5837,56
5838,78
5839,41
5840,92
5841,24
5842,7
5843,34
5844,26
5845,22
5846,96
5847,32
5848,70
5849,28
5850,33
5851,93
5852,57
5853,13
5854,47
5855,8
5856,30
5857,17
5858,62
5859,18
5860,91
5861,82
5862,15
5863,57
5864,60
5865,9
5866,54
5867,7
5868,52
5869,26
5870,50
5871,90
5872,44
5873,50
5874,50
5875,71
5876,85
5877,8
5878,31
5879,28
5880,17
5881,6
5882,28
5883,93
5884,16
5885,0
5886,37
5887,26
5888,71
5889,34
5890,43
5891,99
5892,27
5893,58
5894,9
5895,46
5896,62
5897,46
5898,86
5899,41
5900,0
5901,38
5902,44
5903,46
5904,6
5905,42
5906,70
5907,73
5908,31
5909,30
5910,54
5911,97
5912,97
5913,0
5914,57
5915,19
5916,46
5917,53
5918,69
5919,96
5920,13
5921,84
5922,67
5923,43
5924,80
5925,96
5926,20
5927,76
5928,65
5929,79
5930,99
5931,62
5932,58
5933,99
5934,98
5935,1
5936,46
5937,90
5938,66
5939,69
5940,39
5941,71
5942,88
5943,6
5944,51
5945,34
5946,31
5947,80
5948,67
5949,78
5950,84
5951,23
5952,23
5953,68
5954,71
5955,78
5956,7
5957,86
5958,1
5959,61
5960,11
5961,30
5962,32
5963,64
5964,43
5965,60
5966,44
5967,54
5968,32
5969,90
5970,36
5971,35
5972,11
5973,78
5974,85
5975,70
5976,9
5977,33
5978,22
5979,43
5980,98
5981,9
5982,50
5983,84
5984,3
5985,90
5986,95
5987,9
5988,20
5989,12
5990,24
5991,61
5992,50
5993,9
5994,8
5995,20
5996,2
5997,49
5998,0
5999,66
6000,31
6001,18
6002,11
6003,23
6004,47
6005,96
6006,30
6007,88
6008,46
6009,99
6010,97
6011,17
6012,81
6013,76
6014,62
6015,39
6016,93
6017,30
6018,9
6019,27
6020,69
6021,46
6022,48
6023,2
6024,34
6025,9
6026,88
6027,21
6028,36
6029,64
6030,82
6031,40
6032,47
6033,10
6034,28
6035,92
6036,93
6037,15
6038,54
6039,66
6040,33
6041,98
6042,39
6043,70
6044,15
6045,36
6046,94
6047,70
6048,52
6049,70
6050,92
6051,16
6052,3
6053,39
6054,71
6055,42
6056,99
6057,16
6058,21
6059,28
6060,98
6061,88
6062,37
6063,89
6064,14
6065,57
6066,81
6067,50
6068,27
6069,10
6070,13
6071,40
6072,49
6073,29
6074,87
6075,58
6076,36
6077,65
6078,83
6079,61
6080,38
6081,12
6082,25
6083,17
6084,29
6085,80
6086,80
6087,6
6088,92
6089,9
6090,55
6091,38
6092,97
6093,28
6094,43
6095,57
6096,36
6097,99
6098,20
6099,0
6100,46
6101,90
6102,70
6103,14
6104,31
6105,88
6106,56
6107,23
6108,71
6109,88
6110,46
6111,50
6112,39
6113,66
6114,33
6115,93
6116,13
6117,39
6118,27
6119,31
6120,84
6121,24
6122,37
6123,18
6124,43
6125,52
6126,2
6127,6
6128,6
6129,78
6130,19
6131,39
6132,97
6133,6
6134,39
6135,51
6136,7
6137,52
6138,5
6139,61
6140,21
6141,20
6142,50
6143,65
6144,48
6145,39
6146,14
6147,50
6148,36
6149,12
6150,93
6151,43
6152,51
6153,79
6154,78
6155,82
6156,66
6157,43
6158,32
6159,25
6160,97
6161,94
6162,34
6163,34
6164,52
6165,22
6166,16
6167,70
6168,9
6169,94
6170,77
6171,50
6172,17
6173,28
6174,47
6175,43
6176,58
6177,36
6178,64
6179,49
6180,78
6181,68
6182,78
6183,96
6184,28
6185,84
6186,43
6187,2
6188,23
6189,87
6190,50
6191,87
6192,50
6193,5
6194,51
6195,64
6196,29
6197,57
6198,99
6199,53
6200,37
6201,74
6202,50
6203,75
6204,94
6205,30
6206,40
6207,33
6208,49
6209,66
6210,78
6211,13
6212,0
6213,87
6214,9
6215,51
6216,40
6217,9
6218,39
6219,70
6220,52
6221,44
6222,62
6223,46
6224,61
6225,35
6226,8
6227,2
6228,66
6229,38
6230,46
6231,73
6232,56
6233,20
6234,95
6235,68
6236,52
6237,94
6238,22
6239,9
6240,23
6241,11
6242,55
6243,27
6244,52
6245,20
6246,17
6247,98
6248,73
6249,96
6250,60
6251,28
6252,10
6253,0
6254,0
6255,31
6256,44
6257,29
6258,24
6259,23
6260,52
6261,60
6262,13
6263,57
6264,52
6265,87
6266,85
6267,22
6268,83
6269,22
6270,40
6271,56
6272,1
6273,26
6274,29
6275,49
6276,65
6277,7
6278,88
6279,48
6280,8
6281,99
6282,18
6283,71
6284,50
6285,72
6286,80
6287,95
6288,27
6289,5
6290,76
6291,35
6292,50
6293,42
6294,90
6295,52
6296,1
6297,39
6298,57
6299,86
6300,75
6301,2
6302,36
6303,13
6304,30
6305,30
6306,50
6307,85
6308,33
6309,6
6310,3
6311,64
6312,54
6313,52
6314,91
6315,49
6316,24
6317,98
6318,76
6319,56
6320,14
6321,50
6322,37
6323,86
6324,97
6325,44
6326,88
6327,10
6328,75
6329,83
6330,75
6331,66
6332,52
6333,52
6334,86
6335,66
6336,24
6337,69
6338,41
6339,13
6340,39
6341,5
6342,61
6343,48
6344,78
6345,71
6346,38
6347,9
6348,3
6349,30
6350,2
6351,54
6352,12
6353,21
6354,56
6355,64
6356,93
6357,46
6358,73
6359,52
6360,89
6361,24
6362,96
6363,19
6364,20
6365,18
6366,92
6367,47
6368,5
6369,61
6370,39
6371,78
6372,79
6373,67
6374,2
6375,18
6376,76
6377,27
6378,13
6379,89
6380,83
6381,23
6382,48
6383,11
6384,2
6385,95
6386,98
6387,21
6388,82
6389,90
6390,94
6391,43
6392,49
6393,75
6394,79
6395,42
6396,75
6397,14
6398,89
6399,36
6400,83
6401,88
6402,67
6403,81
6404,73
6405,52
6406,17
6407,76
6408,5
6409,88
6410,68
6411,13
6412,37
6413,94
6414,70
6415,0
6416,48
6417,15
6418,15
6419,39
6420,40
6421,82
6422,31
6423,94
6424,78
6425,68
6426,52
6427,19
6428,77
6429,56
6430,89
6431,40
6432,27
6433,97
6434,24
6435,93
6436,66
6437,34
6438,26
6439,64
6440,9
6441,66
6442,44
6443,56
6444,33
6445,79
6446,74
6447,97
6448,43
6449,48
6450,78
6451,25
6452,46
6453,18
6454,76
6455,44
6456,80
6457,16
6458,45
6459,26
6460,12
6461,99
6462,18
6463,6
6464,48
6465,11
6466,69
6467,18
6468,44
6469,34
6470,32
6471,30
6472,69
6473,55
6474,85
6475,15
6476,92
6477,5
6478,49
6479,52
6480,52
6481,88
6482,22
6483,50
6484,31
6485,64
6486,14
6487,56
6488,78
6489,93
6490,22
6491,20
6492,78
6493,57
6494,72
6495,29
6496,3
6497,32
6498,64
6499,36
6500,22
6501,49
6502,26
6503,84
6504,52
6505,34
6506,85
6507,9
6508,22
6509,93
6510,87
6511,46
6512,94
6513,79
6514,25
6515,63
6516,53
6517,12
6518,27
6519,0
6520,99
6521,88
6522,51
6523,71
6524,78
6525,24
6526,31
6527,33
6528,97
6529,37
6530,5
6531,87
6532,51
6533,36
6534,98
6535,44
6536,57
6537,27
6538,3
6539,3
6540,26
6541,7
6542,33
6543,39
6544,43
6545,34
6546,49
6547,48
6548,56
6549,18
6550,45
6551,62
6552,66
6553,8
6554,33
6555,66
6556,13
6557,68
6558,51
6559,28
6560,0
6561,97
6562,33
6563,23
6564,43
6565,61
6566,50
6567,31
6568,84
6569,49
6570,99
6571,24
6572,68
6573,98
6574,58
6575,51
6576,93
6577,36
6578,65
6579,78
6580,3
6581,36
6582,25
6583,65
6584,86
6585,98
6586,49
6587,54
6588,33
6589,71
6590,61
6591,20
6592,79
6593,71
6594,20
6595,18
6596,67
6597,28
6598,76
6599,31
6600,50
6601,82
6602,9
6603,3
6604,54
6605,38
6606,46
6607,96
6608,5
6609,36
6610,3
6611,11
6612,52
6613,73
6614,87
6615,92
6616,15
6617,11
6618,56
6619,20
6620,52
6621,60
6622,66
6623,36
6624,98
6625,77
6626,38
6627,24
6628,2
6629,17
6630,36
6631,80
6632,50
6633,41
6634,46
6635,23
6636,76
6637,44
6638,91
6639,21
6640,81
6641,53
6642,3
6643,52
6644,79
6645,30
6646,31
6647,82
6648,50
6649,50
6650,49
6651,98
6652,34
6653,58
6654,43
6655,20
6656,86
6657,22
6658,32
6659,18
6660,53
6661,60
6662,36
6663,83
6664,18
6665,32
6666,66
6667,99
6668,51
6669,35
6670,69
6671,28
6672,46
6673,22
6674,49
6675,21
6676,93
6677,1
6678,75
6679,34
6680,99
6681,51
6682,67
6683,54
6684,76
6685,96
6686,43
6687,82
6688,75
6689,61
6690,55
6691,90
6692,78
6693,88
6694,87
6695,39
6696,85
6697,70
6698,2
6699,14
6700,26
6701,1
6702,95
6703,90
6704,38
6705,34
6706,12
6707,91
6708,47
6709,2
6710,99
6711,79
6712,13
6713,8
6714,84
6715,27
6716,2
6717,23
6718,21
6719,28
6720,46
6721,43
6722,32
6723,75
6724,40
6725,17
6726,50
6727,30
6728,66
6729,51
6730,48
6731,65
6732,6
6733,39
6734,87
6735,43
6736,49
6737,14
6738,83
6739,23
6740,78
6741,47
6742,13
6743,41
6744,76
6745,99
6746,97
6747,79
6748,24
6749,76
6750,57
6751,50
6752,16
6753,93
6754,54
6755,92
6756,95
6757,3
6758,2
6759,67
6760,39
6761,98
6762,90
6763,31
6764,81
6765,74
6766,64
6767,42
6768,52
6769,69
6770,32
6771,66
6772,10
6773,52
6774,22
6775,84
6776,30
6777,39
6778,15
6779,77
6780,36
6781,23
6782,41
6783,94
6784,86
6785,17
6786,1
6787,62
6788,9
6789,43
6790,37
6791,13
6792,77
6793,69
6794,55
6795,22
6796,75
6797,24
6798,72
6799,48
6800,24
6801,28
6802,36
6803,57
6804,10
6805,2
6806,0
6807,89
6808,7
6809,94
6810,33
6811,66
6812,17
6813,5
6814,90
6815,77
6816,36
6817,77
6818,78
6819,35
6820,52
6821,92
6822,29
6823,94
6824,37
6825,83
6826,40
6827,0
6828,62
6829,96
6830,50
6831,78
6832,80
6833,54
6834,85
6835,96
6836,33
6837,8
6838,23
6839,62
6840,25
6841,10
6842,1
6843,82
6844,93
6845,82
6846,52
6847,70
6848,8
6849,19
6850,73
6851,77
6852,86
6853,19
6854,17
6855,32
6856,77
6857,57
6858,94
6859,10
6860,40
6861,37
6862,33
6863,94
6864,68
6865,48
6866,89
6867,69
6868,86
6869,43
6870,60
6871,11
6872,0
6873,12
6874,90
6875,2
6876,54
6877,45
6878,65
6879,50
6880,3
6881,68
6882,17
6883,98
6884,81
6885,12
6886,9
6887,99
6888,77
6889,46
6890,22
6891,24
6892,23
6893,36
6894,73
6895,44
6896,70
6897,70
6898,3
6899,69
6900,40
6901,91
6902,26
6903,85
6904,30
6905,76
6906,54
6907,13
6908,76
6909,47
6910,67
6911,51
6912,57
6913,15
6914,48
6915,81
6916,30
6917,38
6918,27
6919,54
6920,13
6921,20
6922,0
6923,64
6924,42
6925,77
6926,96
6927,54
6928,82
6929,12
6930,89
6931,53
6932,21
6933,18
6934,92
6935,36
6936,44
6937,11
6938,31
6939,62
6940,48
6941,65
6942,28
6943,20
6944,54
6945,33
6946,21
6947,86
6948,66
6949,18
6950,56
6951,88
6952,69
6953,71
6954,48
6955,12
6956,45
6957,60
6958,99
6959,28
6960,24
6961,37
6962,86
6963,76
6964,84
6965,62
6966,60
6967,97
6968,29
6969,65
6970,88
6971,7
6972,83
6973,52
6974,52
6975,53
6976,32
6977,7
6978,87
6979,54
6980,46
6981,22
6982,38
6983,52
6984,24
6985,3
6986,54
6987,58
6988,65
6989,75
6990,3
6991,80
6992,9
6993,92
6994,40
6995,61
6996,78
6997,66
6998,39
6999,29
7000,98
7001,91
7002,77
7003,7
7004,50
7005,47
7006,89
7007,83
7008,1
7009,91
7010,85
7011,3
7012,9
7013,25
7014,46
7015,96
7016,38
7017,82
7018,27
7019,6
7020,79
7021,34
7022,14
7023,14
7024,46
7025,70
7026,37
7027,84
7028,97
7029,49
7030,69
7031,96
7032,50
7033,86
7034,61
7035,62
7036,66
7037,36
7038,29
7039,49
7040,45
7041,53
7042,95
7043,85
7044,46
7045,13
7046,20
7047,68
7048,71
7049,14
7050,87
7051,37
7052,86
7053,30
7054,28
7055,93
7056,62
7057,60
7058,41
7059,46
7060,50
7061,46
7062,36
7063,20
7064,57
7065,1
7066,33
7067,61
7068,38
7069,52
7070,85
7071,91
7072,23
7073,14
7074,57
7075,50
7076,2
7077,9
7078,42
7079,21
7080,12
7081,73
7082,29
7083,37
7084,46
7085,32
7086,89
7087,97
7088,74
7089,84
7090,9
7091,6
7092,3
7093,9
7094,44
7095,7
7096,39
7097,1
7098,68
7099,83
7100,71
7101,69
7102,84
7103,23
7104,51
7105,9
7106,21
7107,17
7108,31
7109,48
7110,48
7111,2
7112,44
7113,66
7114,98
7115,44
7116,12
7117,14
7118,71
7119,58
7120,70
7121,85
7122,70
7123,94
7124,41
7125,97
7126,5
7127,80
7128,15
7129,92
7130,2
7131,58
7132,56
7133,13
7134,57
7135,97
7136,58
7137,94
7138,19
7139,92
7140,24
7141,3
7142,93
7143,26
7144,78
7145,68
7146,89
7147,31
7148,73
7149,85
7150,36
7151,95
7152,80
7153,96
7154,76
7155,46
7156,77
7157,19
7158,52
7159,84
7160,48
7161,61
7162,67
7163,98
7164,33
7165,69
7166,14
7167,69
7168,36
7169,21
7170,65
7171,94
7172,86
7173,55
7174,16
7175,90
7176,56
7177,50
7178,96
7179,83
7180,71
7181,51
7182,41
7183,80
7184,61
7185,50
7186,96
7187,62
7188,85
7189,50
7190,57
7191,23
7192,20
7193,38
7194,15
7195,5
7196,77
7197,62
7198,37
7199,62
7200,15
7201,52
7202,75
7203,83
7204,28
7205,27
7206,37
7207,58
7208,98
7209,48
7210,52
7211,79
7212,23
7213,7
7214,60
7215,60
7216,38
7217,49
7218,92
7219,0
7220,19
7221,46
7222,90
7223,5
7224,22
7225,26
7226,75
7227,89
7228,65
7229,51
7230,19
7231,46
7232,1
7233,14
7234,17
7235,65
7236,98
7237,26
7238,14
7239,90
7240,2
7241,30
7242,8
7243,21
7244,28
7245,18
7246,65
7247,46
7248,34
7249,48
7250,56
7251,27
7252,62
7253,76
7254,30
7255,93
7256,43
7257,37
7258,82
7259,9
7260,11
7261,54
7262,8
7263,43
7264,78
7265,93
7266,8
7267,40
7268,53
7269,1
7270,93
7271,26
7272,93
7273,6
7274,87
7275,22
7276,1
7277,24
7278,75
7279,34
7280,86
7281,8
7282,8
7283,42
7284,51
7285,16
7286,81
7287,18
7288,85
7289,48
7290,35
7291,20
7292,50
7293,31
7294,3
7295,26
7296,64
7297,80
7298,15
7299,60
7300,93
7301,65
7302,30
7303,87
7304,72
7305,35
7306,27
7307,2
7308,97
7309,73
7310,35
7311,12
7312,24
7313,62
7314,50
7315,78
7316,60
7317,34
7318,73
7319,20
7320,58
7321,50
7322,99
7323,92
7324,99
7325,21
7326,36
7327,36
7328,82
7329,73
7330,71
7331,61
7332,23
7333,31
7334,77
7335,40
7336,50
7337,25
7338,19
7339,1
7340,24
7341,40
7342,68
7343,98
7344,5
7345,10
7346,2
7347,48
7348,55
7349,52
7350,57
7351,65
7352,52
7353,88
7354,92
7355,95
7356,47
7357,19
7358,40
7359,2
7360,76
7361,54
7362,22
7363,68
7364,70
7365,83
7366,5
7367,42
7368,11
7369,61
7370,88
7371,67
7372,77
7373,88
7374,29
7375,97
7376,58
7377,29
7378,8
7379,15
7380,70
7381,29
7382,19
7383,40
7384,52
7385,8
7386,50
7387,26
7388,90
7389,58
7390,94
7391,85
7392,61
7393,52
7394,75
7395,80
7396,69
7397,17
7398,69
7399,72
7400,3
7401,53
7402,23
7403,66
7404,88
7405,99
7406,9
7407,42
7408,50
7409,92
7410,87
7411,43
7412,44
7413,79
7414,96
7415,9
7416,95
7417,42
7418,57
7419,56
7420,99
7421,57
7422,13
7423,9
7424,83
7425,51
7426,36
7427,42
7428,10
7429,68
7430,40
7431,40
7432,26
7433,50
7434,19
7435,62
7436,28
7437,94
7438,52
7439,86
7440,98
7441,13
7442,54
7443,9
7444,19
7445,15
7446,68
7447,66
7448,24
7449,63
7450,56
7451,60
7452,12
7453,53
7454,36
7455,46
7456,20
7457,62
7458,24
7459,16
7460,26
7461,37
7462,49
7463,16
7464,23
7465,22
7466,73
7467,83
7468,75
7469,94
7470,29
7471,48
7472,97
7473,3
7474,12
7475,34
7476,74
7477,85
7478,33
7479,23
7480,83
7481,46
7482,70
7483,51
7484,8
7485,74
7486,56
7487,11
7488,23
7489,48
7490,21
7491,21
7492,60
7493,56
7494,63
7495,88
7496,33
7497,79
7498,17
7499,20
7500,16
7501,7
7502,91
7503,43
7504,14
7505,92
7506,6
7507,89
7508,13
7509,85
7510,52
7511,27
7512,90
7513,63
7514,59
7515,0
7516,78
7517,18
7518,53
7519,17
7520,26
7521,43
7522,10
7523,54
7524,5
7525,79
7526,68
7527,31
7528,69
7529,64
7530,0
7531,41
7532,23
7533,46
7534,47
7535,20
7536,87
7537,90
7538,52
7539,26
7540,83
7541,14
7542,20
7543,20
7544,7
7545,16
7546,27
7547,45
7548,68
7549,93
7550,86
7551,12
7552,60
7553,30
7554,99
7555,1
7556,92
7557,44
7558,7
7559,58
7560,88
7561,97
7562,88
7563,19
7564,3
7565,23
7566,19
7567,48
7568,91
7569,48
7570,58
7571,16
7572,63
7573,75
7574,71
7575,36
7576,32
7577,15
7578,98
7579,46
7580,83
7581,87
7582,38
7583,68
7584,8
7585,26
7586,92
7587,31
7588,62
7589,61
7590,89
7591,92
7592,99
7593,83
7594,26
7595,85
7596,28
7597,37
7598,54
7599,97
7600,95
7601,7
7602,52
7603,24
7604,94
7605,7
7606,94
7607,94
7608,35
7609,88
7610,33
7611,52
7612,86
7613,38
7614,55
7615,80
7616,82
7617,46
7618,75
7619,51
7620,50
7621,80
7622,5
7623,85
7624,30
7625,50
7626,22
7627,29
7628,81
7629,92
7630,91
7631,52
7632,51
7633,44
7634,62
7635,64
7636,69
7637,84
7638,0
7639,43
7640,48
7641,93
7642,62
7643,89
7644,53
7645,18
7646,31
7647,19
7648,48
7649,68
7650,3
7651,3
7652,83
7653,92
7654,39
7655,0
7656,20
7657,77
7658,58
7659,19
7660,89
7661,90
7662,90
7663,61
7664,41
7665,51
7666,52
7667,66
7668,68
7669,34
7670,43
7671,46
7672,5
7673,27
7674,98
7675,50
7676,88
7677,14
7678,75
7679,53
7680,3
7681,5
7682,98
7683,82
7684,7
7685,90
7686,61
7687,7
7688,91
7689,1
7690,5
7691,17
7692,95
7693,41
7694,94
7695,33
7696,50
7697,33
7698,39
7699,23
7700,6
7701,31
7702,61
7703,71
7704,67
7705,93
7706,10
7707,46
7708,75
7709,33
7710,77
7711,36
7712,50
7713,98
7714,51
7715,72
7716,36
7717,3
7718,41
7719,96
7720,54
7721,87
7722,37
7723,75
7724,21
7725,71
7726,14
7727,83
7728,53
7729,44
7730,57
7731,83
7732,45
7733,22
7734,52
7735,64
7736,89
7737,61
7738,85
7739,39
7740,7
7741,25
7742,98
7743,5
7744,70
7745,92
7746,23
7747,70
7748,87
7749,90
7750,15
7751,60
7752,97
7753,36
7754,83
7755,82
7756,77
7757,46
7758,7
7759,7
7760,80
7761,2
7762,9
7763,99
7764,40
7765,36
7766,91
7767,91
7768,99
7769,73
7770,69
7771,83
7772,88
7773,62
7774,90
7775,50
7776,82
7777,24
7778,65
7779,16
7780,5
7781,39
7782,7
7783,76
7784,10
7785,51
7786,96
7787,51
7788,29
7789,66
7790,83
7791,30
7792,84
7793,29
7794,5
7795,10
7796,53
7797,50
7798,3
7799,38
7800,15
7801,44
7802,5
7803,66
7804,28
7805,15
7806,48
7807,91
7808,65
7809,66
7810,77
7811,3
7812,58
7813,18
7814,92
7815,72
7816,58
7817,95
7818,29
7819,91
7820,91
7821,22
7822,75
7823,58
7824,71
7825,54
7826,98
7827,52
7828,94
7829,89
7830,90
7831,56
7832,57
7833,43
7834,60
7835,78
7836,30
7837,52
7838,78
7839,6
7840,80
7841,80
7842,54
7843,83
7844,23
7845,17
7846,70
7847,18
7848,14
7849,26
7850,9
7851,90
7852,85
7853,46
7854,74
7855,43
7856,71
7857,87
7858,99
7859,79
7860,99
7861,70
7862,8
7863,90
7864,65
7865,80
7866,58
7867,17
7868,39
7869,53
7870,66
7871,48
7872,5
7873,34
7874,46
7875,97
7876,46
7877,37
7878,40
7879,1
7880,16
7881,27
7882,33
7883,86
7884,89
7885,5
7886,76
7887,83
7888,74
7889,85
7890,24
7891,3
7892,22
7893,76
7894,44
7895,5
7896,52
7897,46
7898,72
7899,40
7900,58
7901,84
7902,6
7903,91
7904,38
7905,46
7906,66
7907,25
7908,79
7909,53
7910,23
7911,14
7912,21
7913,86
7914,75
7915,45
7916,6
7917,22
7918,33
7919,76
7920,52
7921,41
7922,90
7923,22
7924,34
7925,29
7926,97
7927,7
7928,30
7929,98
7930,1
7931,23
7932,3
7933,22
7934,5
7935,80
7936,93
7937,27
7938,86
7939,20
7940,62
7941,53
7942,56
7943,74
7944,18
7945,84
7946,66
7947,8
7948,52
7949,8
7950,88
7951,92
7952,29
7953,30
7954,73
7955,2
7956,33
7957,39
7958,36
7959,22
7960,18
7961,70
7962,58
7963,73
7964,18
7965,84
7966,77
7967,5
7968,57
7969,18
7970,23
7971,29
7972,85
7973,34
7974,42
7975,16
7976,86
7977,99
7978,95
7979,26
7980,22
7981,0
7982,86
7983,46
7984,18
7985,86
7986,54
7987,29
7988,85
7989,82
7990,91
7991,82
7992,17
7993,38
7994,58
7995,12
7996,26
7997,54
7998,28
7999,58
8000,14
8001,1
8002,36
8003,30
8004,53
8005,3
8006,33
8007,23
8008,91
8009,73
8010,1
8011,1
8012,98
8013,61
8014,19
8015,88
8016,11
8017,29
8018,56
8019,0
8020,54
8021,61
8022,20
8023,58
8024,17
8025,53
8026,89
8027,18
8028,13
8029,6
8030,52
8031,41
8032,26
8033,26
8034,25
8035,60
8036,22
8037,73
8038,3
8039,47
8040,24
8041,44
8042,78
8043,17
8044,24
8045,0
8046,87
8047,26
8048,30
8049,14
8050,56
8051,99
8052,12
8053,54
8054,21
8055,79
8056,8
8057,43
8058,39
8059,7
8060,86
8061,53
8062,98
8063,21
8064,64
8065,8
8066,57
8067,33
8068,26
8069,35
8070,6
8071,94
8072,40
8073,80
8074,22
8075,16
8076,64
8077,57
8078,98
8079,50
8080,88
8081,44
8082,58
8083,26
8084,36
8085,13
8086,32
8087,84
8088,9
8089,5
8090,9
8091,65
8092,17
8093,70
8094,96
8095,93
8096,2
8097,52
8098,79
8099,70
8100,34
8101,97
8102,86
8103,49
8104,18
8105,66
8106,70
8107,30
8108,38
8109,34
8110,61
8111,69
8112,37
8113,75
8114,24
8115,3
8116,78
8117,50
8118,33
8119,2
8120,1
8121,84
8122,22
8123,86
8124,7
8125,91
8126,58
8127,90
8128,68
8129,23
8130,46
8131,0
8132,34
8133,99
8134,32
8135,92
8136,14
8137,49
8138,35
8139,86
8140,3
8141,89
8142,7
8143,15
8144,66
8145,98
8146,7
8147,12
8148,41
8149,31
8150,94
8151,93
8152,84
8153,26
8154,78
8155,78
8156,36
8157,57
8158,54
8159,11
8160,95
8161,44
8162,66
8163,60
8164,78
8165,58
8166,82
8167,67
8168,98
8169,89
8170,28
8171,3
8172,30
8173,76
8174,60
8175,76
8176,32
8177,17
8178,2
8179,3
8180,62
8181,43
8182,1
8183,48
8184,63
8185,34
8186,42
8187,34
8188,53
8189,21
8190,28
8191,8
8192,99
8193,44
8194,52
8195,61
8196,60
8197,73
8198,61
8199,26
8200,29
8201,43
8202,49
8203,92
8204,92
8205,6
8206,72
8207,86
8208,18
8209,20
8210,3
8211,0
8212,12
8213,64
8214,91
8215,23
8216,77
8217,30
8218,13
8219,58
8220,73
8221,71
8222,21
8223,62
8224,19
8225,87
8226,52
8227,79
8228,81
8229,75
8230,73
8231,15
8232,41
8233,39
8234,99
8235,98
8236,94
8237,45
8238,91
8239,36
8240,77
8241,3
8242,75
8243,92
8244,94
8245,61
8246,50
8247,38
8248,12
8249,1
8250,0
8251,95
8252,84
8253,98
8254,29
8255,7
8256,18
8257,48
8258,89
8259,32
8260,9
8261,43
8262,62
8263,31
8264,40
8265,95
8266,30
8267,43
8268,86
8269,96
8270,52
8271,98
8272,25
8273,14
8274,28
8275,75
8276,11
8277,81
8278,61
8279,73
8280,79
8281,5
8282,88
8283,60
8284,81
8285,15
8286,84
8287,69
8288,30
8289,6
8290,68
8291,62
8292,94
8293,50
8294,7
8295,21
8296,72
8297,71
8298,5
8299,14
8300,48
8301,18
8302,0
8303,70
8304,38
8305,7
8306,24
8307,69
8308,22
8309,9
8310,42
8311,41
8312,39
8313,27
8314,0
8315,92
8316,85
8317,9
8318,43
8319,79
8320,77
8321,75
8322,50
8323,65
8324,42
8325,32
8326,8
8327,0
8328,36
8329,89
8330,43
8331,46
8332,69
8333,56
8334,42
8335,10
8336,71
8337,98
8338,50
8339,40
8340,86
8341,0
8342,21
8343,98
8344,1
8345,31
8346,52
8347,43
8348,83
8349,2
8350,68
8351,18
8352,1
8353,25
8354,52
8355,98
8356,47
8357,90
8358,2
8359,28
8360,37
8361,61
8362,31
8363,14
8364,33
8365,92
8366,38
8367,93
8368,28
8369,39
8370,18
8371,41
8372,44
8373,49
8374,1
8375,11
8376,15
8377,91
8378,82
8379,4
8380,60
8381,88
8382,56
8383,19
8384,32
8385,38
8386,94
8387,99
8388,95
8389,98
8390,8
8391,58
8392,93
8393,87
8394,1
8395,24
8396,35
8397,43
8398,52
8399,82
8400,72
8401,33
8402,8
8403,74
8404,26
8405,34
8406,39
8407,97
8408,52
8409,75
8410,33
8411,87
8412,60
8413,46
8414,16
8415,33
8416,76
8417,41
8418,97
8419,8
8420,75
8421,17
8422,55
8423,93
8424,27
8425,3
8426,41
8427,60
8428,95
8429,31
8430,21
8431,7
8432,90
8433,54
8434,87
8435,86
8436,37
8437,52
8438,38
8439,2
8440,73
8441,27
8442,25
8443,62
8444,79
8445,75
8446,28
8447,15
8448,1
8449,52
8450,76
8451,83
8452,92
8453,39
8454,42
8455,58
8456,49
8457,48
8458,44
8459,23
8460,48
8461,69
8462,9
8463,43
8464,84
8465,46
8466,23
8467,97
8468,66
8469,88
8470,82
8471,1
8472,39
8473,88
8474,29
8475,82
8476,7
8477,17
8478,56
8479,28
8480,70
8481,1
8482,68
8483,52
8484,76
8485,26
8486,16
8487,6
8488,85
8489,71
8490,99
8491,88
8492,40
8493,68
8494,36
8495,23
8496,17
8497,13
8498,20
8499,46
8500,75
8501,77
8502,70
8503,58
8504,88
8505,33
8506,75
8507,73
8508,70
8509,37
8510,28
8511,90
8512,95
8513,88
8514,68
8515,38
8516,73
8517,6
8518,9
8519,58
8520,61
8521,39
8522,56
8523,17
8524,33
8525,77
8526,63
8527,94
8528,75
8529,50
8530,16
8531,94
8532,72
8533,76
8534,60
8535,21
8536,1
8537,0
8538,75
8539,31
8540,55
8541,71
8542,75
8543,96
8544,6
8545,43
8546,14
8547,84
8548,14
8549,51
8550,1
8551,88
8552,53
8553,66
8554,5
8555,56
8556,61
8557,47
8558,40
8559,7
8560,86
8561,54
8562,54
8563,88
8564,61
8565,87
8566,54
8567,24
8568,10
8569,85
8570,17
8571,90
8572,22
8573,86
8574,77
8575,79
8576,94
8577,26
8578,0
8579,39
8580,89
8581,82
8582,41
8583,87
8584,32
8585,73
8586,50
8587,62
8588,72
8589,98
8590,61
8591,98
8592,28
8593,38
8594,18
8595,70
